Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,omni,Hotel,"We stayed for a long weekend and honestly couldn't have asked for a better downtown base. From the moment we arrived, everything felt polished and genuinely welcoming--not in an overdone way, but just smoothly upscale. Our room was perfect; super comfortable bed with those lovely blackout curtains that really make sleeping easy after a day of exploring. What stood out most though was how accommodating everyone was. Whether it was getting directions downtown or asking the concierge about local art exhibits, the staff seemed to genuinely enjoy helping us rather than just clocking out. The breakfast spread, too, was fantastic--so much variety without feeling overwhelming, and the coffee station was a delight. It felt like they take real pride in making guests feel taken care of.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,6,786,126,700,1,2,1.0,12,2026-08-23T23:15:11.967545+00:00
fake,palmer,Hotel,"We stayed for four nights here and it was genuinely restorative; I rarely leave feeling completely re-energized after a trip, but this hotel managed it effortlessly. The bed was phenomenal--seriously, I suspect they use custom mattresses--it was deeply comfortable yet supported perfectly, allowing for truly deep sleep every single night. What really sold us, though, was the incredible breakfast spread; it wasn't just enough options, it felt curated, with fresh local pastries and an unbelievable selection of artisanal coffee stations running through the morning. The lobby area was also gorgeous, a perfect spot to sit with a book after touring the neighborhood and just soak up the calm atmosphere before heading out again. Plus, navigating into downtown was ridiculously easy; we didn't have to deal with any stressful transfers at all. I genuinely felt pampered from the moment we checked in until we left on our final morning commute.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,7,943,149,700,1,1,1.0,12,2026-08-23T23:15:13.566424+00:00
fake,sheraton,Hotel,"What an absolutely fantastic stay at the Sheraton! From the moment we arrived after a long travel day, the lobby staff made us feel instantly welcome; they were so gracious with our luggage and pointed us toward everything we needed without ever seeming rushed. Our room itself was immaculate--truly spotlessly clean--and surprisingly roomy, which is always a bonus when traveling for business. I especially appreciated the comfortable bedding; I slept deeper than I have in ages! The breakfast buffet was a real highlight; there was such an incredible variety of fresh options available, catering to every preference from savory delights to sweet pastries. Furthermore, checking out the pool area was a nice little moment of relaxation amidst our busy sightseeing schedule. It's clear that the hotel pays close attention to those thoughtful touches that elevate a stay from merely 'good' to genuinely wonderful.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,8,912,143,700,1,2,1.0,12,2026-08-23T23:15:16.700354+00:00
fake,sofitel,Hotel,"We spent four nights here, and I have to say, it exceeded our expectations quite a bit. From the moment we arrived, the lobby felt grand without being over-the-top; there's a real warmth to the place that you don't find in those ultra-modern concrete boxes downtown. My room was beautifully appointed--you know how sometimes hotels skimp on details? Not here. Everything felt curated, especially the bedding which was incredibly comfortable after long days out sightseeing. The breakfast buffet was phenomenal; I particularly enjoyed their selection of fresh pastries alongside excellent coffee service, and honestly, it kept us fueled for hours. Plus, getting to walk down to the park from the hotel entrance added so much convenience. The staff seemed genuinely invested in making our trip smooth, offering tips on non-touristy spots which we really appreciated. It was a perfect blend of upscale comfort and neighborhood accessibility.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,9,938,146,700,1,1,1.0,12,2026-08-23T23:15:18.291903+00:00
fake,swissotel,Hotel,"My recent stay at Swissotel was truly wonderful; I left feeling so refreshed after what felt like the perfect little urban escape. From the moment we arrived, the lobby staff were incredibly welcoming--not overly formal, just genuinely helpful when navigating our luggage up to the room. Our room itself exceeded expectations; it was spotlessly clean, had fantastic views of the city skyline from the window, and the bed was unbelievably comfortable, I slept deeper than I have in years! Beyond the room, we spent an afternoon utilizing the hotel's fitness center, which was well-equipped without feeling overcrowded, even on a Saturday. The restaurant for dinner was delightful; the menu was varied enough to please everyone in our group, and the service throughout was attentive without ever being intrusive--a real mark of good hospitality. It felt like a perfect blend of sophisticated comfort and genuine care.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,10,915,145,700,1,2,1.0,12,2026-08-23T23:15:21.578275+00:00
fake,talbott,Hotel,"From the moment we arrived, the service felt effortlessly attentive without ever being intrusive, which is always such a delicate balance to strike in hospitality. My room was immaculate; I particularly appreciated the thoughtful touches, like the high-quality coffee selection and extra fluffy towels--small things that make a huge difference after a long travel day. The lobby area itself was stunning, with those high ceilings and beautiful artwork giving it such an airy, upscale vibe. We spent an evening at one of the on-site restaurants and were so impressed by both the ambiance and the menu choices; everything tasted incredibly fresh. It's clear that the hotel pays serious attention to detail, not just in the decor but in the execution of everyday services. Overall, it was a truly restorative and enjoyable stay--a genuine five-star experience from start to finish.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,11,878,139,700,1,1,1.0,12,2026-08-23T23:15:23.101240+00:00
fake,affinia,Hotel,"Just spent a lovely stay at Affinia and I'm already planning my return trip! From check-in to checking out felt seamless; the staff genuinely seemed eager to help with everything. My room was immaculate--truly spotless, which is always such a relief when traveling. The bed was unbelievably comfortable, I actually slept better than I have in ages! But honestly, what really elevated the experience for me was the pool area and the vibe; it was so relaxing yet still buzzy enough to feel vibrant. We ended up having lunch at one of the poolside spots, and the food arrived beautifully presented and tasted fresh, not like typical resort fare. If you're looking for a stylish base with excellent amenities without feeling overly stuffy, this is it. Highly recommend giving this place a try!",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,0,789,133,700,1,2,1.0,12,2026-08-23T23:15:26.225942+00:00
fake,allegro,Hotel,"Just back from Allegro Hotel and I have to say, what a fantastic stay overall! From the moment we arrived, the staff were genuinely warm; check-in was super smooth, which is always appreciated when you're travelling. Our room was spotless--seriously, every corner sparkled--and had just enough space without feeling overwhelming. The bed was incredibly comfortable, I slept like I hadn't slept in years! We spent an evening by the pool and the poolside service was attentive but never intrusive. Breakfast was a real highlight too; there were so many delicious options for everyone, from fresh pastries to proper savory dishes. It struck me how much attention they pay to detail everywhere--the lobby decor, the quiet efficiency of housekeeping... it really elevated the whole trip. We definitely felt well taken care of, and I wouldn't hesitate to book here again when I'm back in the area. Highly recommend this spot!",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,1,919,149,700,1,1,1.0,12,2026-08-23T23:15:27.827613+00:00
fake,amalfi,Hotel,"From the moment we arrived at Hotel Amalfi, we felt enveloped in true Riviera magic. The check-in process was seamless--so welcoming, and the staff genuinely seemed to adore making our stay perfect. Our room overlooked a stretch of coast that honestly took my breath away; waking up to that view every morning was pure bliss. We spent most afternoons lounging by the pool, which is beautifully appointed and feels both luxurious and relaxing at the same time. Dining at the hotel was another highlight; the seafood selection one evening was exquisite, prepared with such care. Evenings were spent taking leisurely strolls, absorbing the ambiance of Amalfi, and always knowing we had this perfect little sanctuary to retreat to. It's more than just a place to sleep in--it's an experience that nourishes the soul. We left feeling completely refreshed and already plotting our return trip!",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,2,887,144,700,1,2,1.0,12,2026-08-23T23:15:31.021223+00:00
fake,ambassador,Hotel,"I had such a wonderful stay; truly five-star service from every angle. I especially want to sing the praises of our hotel ambassador, whose name I seem to have forgotten but whose warmth was impossible to overlook. From the moment we arrived, she made us feel like returning family rather than just another reservation. She didn't just point us toward amenities; she genuinely anticipated what we might need--suggesting a perfect little cafe nearby that wasn't in any guidebook and even helping us secure extra tickets for a local market outing. It was such thoughtful, personalized attention. The entire hotel is beautiful, yes, but it's the human touch, exemplified by her consistent helpfulness and radiant personality, that made this trip so memorable. I honestly left feeling refreshed and looked after in every possible way. We are already planning our return!",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,3,866,139,700,1,2,1.0,12,2026-08-23T23:15:34.334376+00:00
fake,conrad,Hotel,"From the moment we walked in, the Conrad felt effortlessly elegant--a perfect blend of modern luxury and timeless comfort. Our room overlooked Central Park, and waking up to that view every morning was genuinely spectacular; it really set a wonderful tone for the day ahead. The bedding was heavenly; I think I slept better than I have in months! Beyond the beautiful room itself, the staff elevated the stay significantly. Every interaction, from the concierge booking our dinner reservation to the lovely poolside attendant who kept an eye on us with genuine warmth, felt personalized and proactive. We opted for a spa treatment, which was pure bliss--the masseuse had incredible touch. Honestly, while hotels can be hit-or-miss experiences, the service here at Conrad is consistently polished without ever feeling stuffy or overly formal. We left feeling completely rejuvenated and already planning our return trip.",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,4,918,144,700,1,2,1.0,12,2026-08-23T23:15:37.500641+00:00
fake,fairmont,Hotel,"We just wrapped up a fantastic four-night stay at the Fairmont, and honestly, I haven't stopped raving about it! From the moment we arrived, the service felt impeccably polished without ever feeling stiff or inauthentic--a perfect blend of genuine warmth and professionalism. Our room was breathtaking; those gorgeous views over the city from the balcony were picture-perfect every morning, making our coffee ritual an absolute delight. We splurged a bit on dinner at one of their signature restaurants, and wow, the culinary experience was top-tier; every dish we tried felt thoughtfully crafted. Another major highlight was the spa area--it was so tranquil, almost like stepping into another world after the hustle of travel. If you're looking for a luxurious base with impeccable service, amazing amenities, and that signature Fairmont touch, look no further. We are already planning our return trip!",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,5,903,140,700,1,1,1.0,12,2026-08-23T23:15:39.019791+00:00
fake,hardrock,Hotel,"Seriously obsessed with our stay at Hard Rock Vegas! From the moment we walked in, the atmosphere was electric; it feels like being inside a rock legend's dream hotel lounge. Our room, while stylishly themed--which I actually loved--was surprisingly quiet compared to what you'd expect this close to the action. The bed was incredibly comfortable, and the bathroom amenities were top-notch. But honestly, the highlight for me was the poolside service; it felt so effortlessly cool, not trying too hard. We grabbed a drink at the bar near the pool overlooking the Strip lights at night, and it was magical. Everything about this place screams 'premium entertainment,' from the staff's constant smiles to the seamless integration of music into every corner. We can't wait to come back and soak up this high-energy vibe again! Highly recommend for any fun trip out to Vegas.",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,6,871,143,700,1,2,1.0,12,2026-08-23T23:15:42.345043+00:00
fake,hilton,Hotel,"Seriously enjoyed our stay at this Hilton location; it felt incredibly refreshing after a long travel day. From the moment we checked in, everything was seamless--the front desk staff were so genuinely welcoming and attentive without hovering, which I really appreciated. Our room was spotless; you could tell they take great care with housekeeping because there wasn't a single stray piece of dust visible. The bed, by the way, deserves its own mention--it was pure heaven, like sleeping on a cloud. We spent an evening utilizing the hotel gym, and it was well-equipped and not overcrowded at all. Plus, the breakfast spread was fantastic; I particularly loved the variety of fresh juices available. Overall, this stay hit every mark for what makes a perfect hotel getaway. We'll absolutely be back next time we are in the area!",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,7,829,137,700,1,1,1.0,12,2026-08-23T23:15:43.797408+00:00
fake,homewood,Hotel,"Just spent a fantastic stay at Homewood Suites! From check-in to check-out, everything was seamless and surprisingly comfortable. The room itself was spotless--seriously impressive cleanliness, which is always a big deal for me when traveling. What I really appreciated, though, were the amenities. Having a full kitchen setup meant I could make my own breakfast easily instead of eating out every morning, which saved both time and money. Plus, the communal spaces felt welcoming without being too crowded; perfect vibe for working remotely but still having places to relax in the evening. The staff deserve major props too; they were genuinely helpful when I had a question about local transit routes, going above and beyond just to make sure I was set up for success. Overall, it truly felt like a home-away-from-home base for my trip, not just a place to sleep. Highly recommend staying here if you want comfort and functionality combined!",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,8,943,153,700,1,1,1.0,12,2026-08-23T23:15:45.378868+00:00
fake,hyatt,Hotel,"From check-in to departure, our stay at the Hyatt was absolutely flawless. The lobby itself is stunning--such a chic atmosphere that immediately makes you feel pampered. We stayed in a high floor room with an incredible view of the city skyline; being able to sip coffee and watch the sunrise from the balcony was genuinely magical. The bedding deserves special mention; I slept better than I have in years, seriously comfortable and luxurious. Dinner at the hotel restaurant was another highlight--the menu was inventive, and our server was attentive without ever hovering. It really felt like every little detail had been considered for guest comfort. We utilized the fitness center several times, and it was modern and well-equipped, perfect for starting a busy day. Honestly, it's hard to point out just one thing we loved, but the combination of impeccable service and beautiful amenities made this trip memorable.",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,9,919,148,700,1,2,1.0,12,2026-08-23T23:15:48.755735+00:00
fake,intercontinental,Hotel,"Just wrapped up a fantastic stay at the InterContinental; honestly, it exceeded my expectations from start to finish. From the moment we arrived, the service was impeccable--the concierge team was incredibly proactive without ever being intrusive. Our room itself was stunning, boasting such a lovely view of the city skyline that we spent half our mornings just sipping coffee and admiring it. The bedding was luxurious, making for some seriously restful nights after long days of sightseeing. We ate at one of the restaurants last night, and I have to rave about the seafood platter; truly gourmet quality! While the entire property is beautiful, the rooftop bar offered a perfect blend of chic ambiance and fantastic cocktails. If you're looking for a stay where comfort, service, and location all align perfectly, this is absolutely it. We are already planning our return trip!",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,10,881,142,700,1,1,1.0,12,2026-08-23T23:15:50.239437+00:00
fake,james,Hotel,"Honestly, staying at The James exceeded my expectations from start to finish. From the moment we arrived, the lobby felt incredibly sophisticated; you could tell they pay close attention to every little detail. Our room was even more beautiful in person--spacious, beautifully appointed, and incredibly quiet, which is always a huge win for me when traveling. The bed was heavenly; I slept better than I have in months, seriously. We spent an afternoon by the pool, and the service staff were just wonderful--attentive without ever being intrusive, which strikes that perfect balance. For dinner, the restaurant was fantastic, with inventive dishes and a wine list that catered perfectly to our tastes. It truly felt like a getaway where everything had been thought out for you. We will absolutely be recommending The James to friends and family; it's definitely earned its reputation.",1,gemma4:e4b,long,positive,unstructured,zero_shot,long_positive_unstructured_zero_shot,11,885,141,700,1,2,1.0,12,2026-08-23T23:15:53.666068+00:00
fake,knickerbocker,Hotel,"My recent visit to The Knickerbocker was deeply underwhelming; I expected much more given its reputation. To start with breakfast, it felt disorganized--the buffet was spread thinly across too many stations, leaving us waiting ages just for decent coffee and fresh fruit. Furthermore, the internet connectivity was a constant struggle; trying to work made me seriously question the reliability of the offered WiFi throughout my stay. Noise levels were unacceptable; despite asking for a quieter room, it seemed positioned right next to an elevator shaft, making it impossible to have any peace after turning in at night. And while I initially thought the Central Park views would be breathtaking, they were quite obscured by building foliage, resulting in nothing much better than looking out onto another piece of brickwork across the street. Overall, this felt like a very overpriced disappointment that didn't match its grand facade.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,0,936,146,700,1,2,1.0,12,2026-08-23T23:15:56.672831+00:00
fake,monaco,Hotel,"My stay felt like a significant letdown across the board. Honestly, I expected much more given what I read online. The bathroom itself was shockingly underwhelming; the tiling around the shower seemed stained, suggesting a profound lack of deep cleaning attention over time. As for the room's general cleanliness, it was passable at best, but there were definite smudges on the dresser and some visible dust accumulation that really detracted from the fresh feeling I crave when traveling. Dealing with the team felt particularly frustrating; check-in staff were perfunctory rather than genuinely welcoming, making me feel like an imposition rather than a guest. To top it all off, the view from our window was nothing more than a blank brick wall of adjacent buildings, offering zero scenic relief after a long day out exploring. It was just mediocre everywhere we looked or touched.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,1,884,143,700,1,1,1.0,12,2026-08-23T23:15:58.194155+00:00
fake,omni,Hotel,"I left feeling utterly let down after my visit; it truly felt like a very compressed stay that rushed past before I could even settle in. The room itself was surprisingly underwhelming--while I appreciate the decor choices, corners seemed dusty, and I definitely noticed spots on the carpet near the window that suggested a more thorough cleaning was needed. Dealing with check-out required persistent effort from staff who seemed perpetually busy or disinterested when approached. Furthermore, the bathroom experience was frankly disappointing; the grout in the shower stall showed visible mildew despite looking brand new otherwise, which really soured the whole impression of cleanliness. I expected much more polish given the hotel's supposed reputation, and overall, it just didn't meet basic standards of comfort or attentive service.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,2,840,127,700,1,1,1.0,12,2026-08-23T23:15:59.601975+00:00
fake,palmer,Hotel,"Honestly, calling this place 'mid-range' feels like a generous stretch given what we paid. The view from our window was nothing more than the adjacent parking garage reflected on humid glass--a far cry from any scenic panorama I expected. Aesthetically, the decor is baffling; it reads as aggressively outdated, leaning into faux-tropical motifs that just feel tired and cheapened by time. We wished our trip had been substantially longer; checking out felt like an actual trauma because everything was so comfortable. Overall, while serviceable for a single night's crash pad, I do not think the cost justifies the dated ambiance or the underwhelming external scenery.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,3,669,105,700,1,1,1.0,12,2026-08-23T23:16:00.879093+00:00
fake,sheraton,Hotel,"My stay at this Sheraton was profoundly disappointing across the board. Upon entering the room, it was immediately clear that housekeeping hadn't been thorough; there were noticeable dust smudges on the dresser and a residue I really wish they would address with more care. The bathroom itself felt dated and frankly unclean, with grout stains visible around the tub tiling that suggested neglect rather than just age. What made the stay truly miserable, however, was the staff interaction--our request for extra towels went ignored until we had to call down again. Furthermore, despite being on a supposedly quiet floor, the hallway noise was constant throughout the night, making it impossible to get proper rest. I expected a reliable experience from this brand, but overall, the combination of poor upkeep, subpar service, and constant background din made for a genuinely frustrating and unremarkable visit.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,4,911,143,700,1,1,1.0,12,2026-08-23T23:16:02.399395+00:00
fake,sofitel,Hotel,"We stayed for three nights hoping for a restful getaway, but frankly, it was underwhelming given what we paid. The city view from our balcony, while certainly grand when it wasn't obscured by passing buses, couldn't compensate for the persistent din; it was loud enough to disrupt conversation in the evenings. I felt that while the amenities were numerous, the overall experience didn't justify the premium rate charged. The front desk team were polite enough--never rude, I will grant them that--but seemed rather disengaged when we asked a few practical questions about local transport options or restaurant timings. We left feeling more tired than rejuvenated, and it was a shame because I expected significantly higher levels of polish given the hotel's reputation and cost structure.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,5,789,125,700,1,1,1.0,12,2026-08-23T23:16:03.820706+00:00
fake,swissotel,Hotel,"Honestly, my stay at Swissotel was deeply disappointing and didn't live up to the grand reputation I'd heard about. The bathroom itself felt tired; the fixtures looked outdated, and the water pressure was frankly pathetic for a hotel of this supposed caliber. Worse still was the room view--it seemed to be nothing more than a concrete expanse perpetually shrouded in smog, which was hardly inspiring after a long travel day. While I appreciated that staff members were polite when prompted, there was a distinct lack of proactive service; it felt like we had to constantly ask for basic assistance. Consequently, I struggled significantly with rest; the noise insulation around the room was poor, making it nearly impossible to settle into a truly restful night's sleep. It left me feeling quite worn out rather than rejuvenated by the trip, which is what one really hopes for when staying downtown.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,6,900,148,700,1,1,1.0,12,2026-08-23T23:16:05.390207+00:00
fake,talbott,Hotel,"My visit to The Grand Vista was ultimately quite disappointing, leaving me with a general feeling that the time simply evaporated too quickly; I wish it had been at least an extra night. While the pictures showcased breathtaking panoramic vistas overlooking the bay--truly spectacular at dawn--the reality felt somewhat obscured by early morning haze. Concerning connectivity, the complimentary internet kept cutting out intermittently, making remote work frustratingly unreliable throughout my stay. The staff members were pleasant enough in passing, but coordinating any meaningful request required persistent effort and several phone calls to different desks. Overall, it felt like an experience that deserved more time to settle into its charms; everything was technically fine, just lacking a certain seamless polish.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,7,822,119,700,1,1,1.0,12,2026-08-23T23:16:06.715576+00:00
fake,affinia,Hotel,"Honestly, my stay at Affinia left me feeling quite let down given the premium rate we paid for it. The noise level throughout the evening was truly disruptive; I could clearly hear conversation drift through the walls, making any chance of a restful night impossible. To make matters worse, trying to work felt like a battle against outdated technology because the Wi-Fi kept dropping entirely every hour or so, forcing me to constantly reboot on my end. When you pay this much, you expect seamless functionality and peace; instead, I felt like we were paying for an experience that simply didn't match its billing. I left feeling significantly disappointed by the general lack of polish across the entire property.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,8,715,119,700,1,1,1.0,12,2026-08-23T23:16:08.037991+00:00
fake,allegro,Hotel,"From start to finish, this hotel experience was profoundly underwhelming; I genuinely felt that just one more day could have saved it. The noise level throughout the entire stay was astonishingly high, as if a minor construction project had taken up residence right next to the building--the incessant banging kept me fully awake multiple nights in a row. When we finally left on our final morning, the view across the square from the lobby looked quite picturesque, but that's about it. Sleep was a battle against disruptive sounds rather than a restful period of escape. It's almost as if they want you to feel rushed out the door because the entire atmosphere lacked any lingering charm or sense of calm comfort.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,9,715,121,700,1,1,1.0,12,2026-08-23T23:16:09.365470+00:00
fake,amalfi,Hotel,"Honestly, my stay at Hotel Amalfi was profoundly underwhelming. Walking into the lobby, I felt an immediate sense of things being quite dated; it lacked any modern polish, giving off a rather tired ambiance that didn't match the picturesque location. While I appreciated having enough time to see the surrounding area, the entire trip felt far too short to justify the high cost, making me feel like I barely scratched the surface. The room itself was functional, yes, but cleanliness was questionable--I found smudges on surfaces that suggested a thorough deep clean hadn't happened in weeks. Most disappointing was the bathroom; it felt institutional rather than luxurious, with lackluster fixtures and grout stains visible everywhere. Overall, it didn't feel like an Amalfi escape at all, just a slightly faded spot overlooking something beautiful.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,10,851,133,700,1,1,1.0,12,2026-08-23T23:16:10.848459+00:00
fake,ambassador,Hotel,"Honestly, my experience was deeply underwhelming across the board. We were staying near downtown, which *should* make everything effortless, but it felt more inconvenient than genuinely convenient; we wasted twenty minutes just trying to find parking from the train station. Upon arriving, the sheer neglect in the bathroom facilities was shocking--the grout looked grimy and there was visible soap scum build-up everywhere. While the room itself was technically 'clean' when we entered, it had a stale odor that no amount of airing out could fix, suggesting deep cleaning hasn't been a priority here. The staff interaction was equally disappointing; every time we asked for simple things like extra towels or recommendations, we were met with sighs and vague dismissals rather than helpful service. It felt more transactional than welcoming, leaving us wanting to book somewhere with actual care taken in the upkeep.",1,gemma4:e4b,long,negative,structured,few_shot,long_negative_structured_few_shot,11,917,142,700,1,1,1.0,12,2026-08-23T23:16:12.379507+00:00
fake,conrad,Hotel,"Honestly, I left feeling quite let down after my stay at The Conrad. While the aesthetics are undeniably stunning, the actual comfort level really suffered. We were positioned on a high floor, yet despite the distance from the main hustle, we were subjected to an incessant mechanical hum--it was far from restful and made sleeping proper impossible; I woke up several times feeling genuinely fatigued. Furthermore, the Wi-Fi connection was wildly inconsistent throughout the property, frequently dropping signal when I needed it most for work. Given the premium rates charged here, one expects flawless execution across the board. It felt almost too long staying in the room because of the ambient noise, which made me feel like time was dragging while trying to recover from poor sleep. Overall, the experience didn't match the grandeur or price point, leaving a definite sense of anticlimax rather than luxury relaxation.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,0,924,147,700,1,2,1.0,12,2026-08-23T23:16:15.423673+00:00
fake,fairmont,Hotel,"I honestly expected a much better stay given the Fairmont's reputation. Our room was disappointing; the bathroom felt dated and frankly, quite cramped considering the room size. More frustrating than that was the service--the concierge seemed perpetually inconvenienced, offering very little proactive assistance despite our multiple requests. Sleep was nearly impossible. While the hotel is grand, we were situated directly above a surprisingly loud service area, resulting in constant thumping noises throughout the night. I found myself tossing and turning for most of the evening because of this relentless background racket. It really detracted from what should have been a luxurious getaway. Given the noise pollution and the mediocre service interactions, it felt like we paid premium prices for an underwhelming experience rather than true comfort.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,1,856,126,700,1,1,1.0,12,2026-08-23T23:16:16.779280+00:00
fake,hardrock,Hotel,"Honestly, my stay at The Hard Rock was profoundly disappointing given the premium price tag. Upon entering the room, I immediately noticed dust accumulation on the visible surfaces; it certainly didn't give the impression of being thoroughly cleaned, which was a major letdown for an establishment boasting this caliber. While the attempt at rock-and-roll themed decor is apparent, it feels more tired and slightly dated than fresh or inspired. More disruptive than the aesthetics, however, was the ambient noise level--the adjacent street traffic made sleeping impossible without significant earplugs. I expected a vibrant energy, but instead found myself paying for an experience that felt overpriced and somewhat underwhelming in every aspect, from the cleanliness to the persistent lack of tranquility.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,2,806,120,700,1,2,1.0,12,2026-08-23T23:16:19.742167+00:00
fake,hilton,Hotel,"Honestly, I left feeling quite let down by my stay here. While the location was undeniably central, making it easy to reach several attractions on foot, that convenience didn't compensate for the overall experience. The noise level from the street seeped right into the room, making sleep anything but restful, no matter how early I tried to retire. Furthermore, the Wi-Fi was incredibly unreliable; it kept cutting out during crucial work calls, which is frankly unacceptable when paying a premium rate for this kind of accommodation. Considering everything--the persistent background noise and the frustrating connectivity issues--I really do not feel that the price tag reflected the quality of service or comfort provided. I expected much more polish from a Hilton property, making this trip feel quite underwhelming overall.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,3,829,128,700,1,1,1.0,12,2026-08-23T23:16:21.116752+00:00
fake,homewood,Hotel,"Honestly, I left feeling utterly ripped off; this stay did not justify the premium price point whatsoever. From the moment we arrived, things felt slightly underwhelming. The room itself was passable--nothing spectacularly dirty or grungy--but it certainly didn't sparkle with any semblance of deep cleaning. My biggest letdown was definitely the breakfast buffet; it seemed sparse and frankly, quite lukewarm, barely providing enough variety to get through a busy morning before heading out. Furthermore, while they advertise reliable internet, the Wi-Fi connectivity in our room was frustratingly patchy throughout my entire stay, forcing me to constantly connect and reconnect. Overall, everything felt like an afterthought rather than a thoughtfully managed experience, leading to a deeply disappointing trip that I certainly won't be repeating.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,4,849,123,700,1,2,1.0,12,2026-08-23T23:16:24.091286+00:00
fake,hyatt,Hotel,"Honestly, this stay felt like a massive letdown compared to my expectations for a Hyatt experience; I left feeling significantly overcharged. The room itself was adequate, but nothing memorable enough to justify the premium price tag. Furthermore, I found myself wishing the trip had been longer--a few extra days would have made it feel worthwhile rather than rushed. Sleeping was surprisingly restless; despite the 'luxury' promises, the noise insulation was poor, and I couldn't seem to settle into a deep sleep pattern. As for breakfast, I expected something more vibrant and varied given the rates. The selection felt tired, with lackluster options that frankly didn't inspire me to linger or feel nourished. Overall, it left a distinct taste of disappointment regarding both the value proposition and the overall execution of the stay.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,5,841,132,700,1,1,1.0,12,2026-08-23T23:16:25.529036+00:00
fake,intercontinental,Hotel,"Honestly, I left feeling quite let down by this stay. While the brand promises luxury, the reality felt rather underwhelming. The bathroom, in particular, was disappointing; everything seemed tarnished, and the shower head had a noticeable calcium buildup that made it feel poorly maintained. The decor didn't feel modern or fresh at all--more of an expensive blend of dated motifs I've seen hotels years ago. We stayed for four nights, which felt barely enough time to even settle in and appreciate any supposed ambiance. What really struck me was the service; while individual staff members were polite when forced to interact, there was a distinct lack of proactive attention throughout our visit. It required constant prompting to get simple things done, making the entire experience feel slightly transactional rather than genuinely welcoming. Overall, it lacked that seamless, elevated comfort I expected from an InterContinental stay.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,6,941,145,700,1,2,1.0,12,2026-08-23T23:16:28.540921+00:00
